,REGION,STATE,PRIMARY_COUNTY,SECONDARY_COUNTIES,AUTHORITY,POINT_OF_CONTACT_NAME,POINT_OF_CONTACT_STREET_1,POINT_OF_CONTACT_STREET_2,POINT_OF_CONTACT_CITY,POINT_OF_CONTACT_STATE,POINT_OF_CONTACT_ZIP,POINT_OF_CONTACT_PHONE,POINT_OF_CONTACT_FAX,POINT_OF_CONTACT_EMAIL,FACILITY_NAME,CWNS_NUMBER,OWNER_TYPE,PRIMARY_WATERSHED_HUC,PRIMARY_WATERSHED_NAME,SECONDARY_WATERSHEDS,PRIMARY_CONGRESSIONAL_DISTRICT,SECONDARY_CONGRESSIONAL_DIST,NPDES_PERMIT_NUMBER,PERMIT_TYPE,FACILITY_STREET_1,FACILITY_STREET_2,FACILITY_CITY,FACILITY_STATE,FACILITY_ZIP,SYSTEM_NAME,FACILITY_DESCRIPTION,MILITARY_IND,TMDL_IND,SOURCE_WATER_PROTECTION_IND,SMALL_COMMUNITY_EXCEPTION_IND,PRES_FACILITY_TYPE,PRES_FACILITY_OVERALL_TYPE,PRES_TREATMENT_PLANT_TYPE,PROJ_FACILITY_TYPE,PROJ_FACILITY_OVERALL_TYPE,PROJ_TREATMENT_PLANT_TYPE,COORDINATE_TYPE,LOCATION_DESCRIPTION,LATITUDE,LONGITUDE,HORIZONTAL_COORDINATE_DATUM,HORIZONTAL_COLLECTION_METHOD,SCALE,GEOGRAPHIC_LOCATION_SOURCE,MEASUREMENT_DATE,TRIBE_IND,SPECIAL_PROGRAM_AREAS,FACILITY_ID,REVIEW_STATUS,SMALL_COMMUNITY_IND,POTW_PRESENT_IND,POTW_PROJECTED_IND,DECENTRALIZED_ONLY_IND,CITIES_TOWNS
785,9,CA,San Bernardino,,BIG BEAR AREA REG WW AGCY,Jerry Rang,"P.O. Box 517, 122 Palomino Dr.",,Big Bear City,CA,92314,9095844032,,,Big Bear Lake SD Collection System,06008030001,Public,18070203,Santa Ana,,8th Congressional District,,,,,,,,,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System","Decentralized Wastewater Treatment, Wastewater",,Single Point,Facility/Station Location,34.2675 N,116.8147 W,North American Datum of 1983,Address Matching-Other, ,Manual,21-SEP-01,N,,1175986,Federal Accepted,Y,,,N,Unincorporated areas
786,9,CA,San Diego,,"Imperial Beach, City of",Hank Levien,825 Imperial Beach Boulevard,,Imperial Beach,CA,91932,6194238311,6194294861,HLEVIEN@CITYOFIB.ORG,Imperial Beach Collection System,06009049001,Public,18070304,San Diego,,51st Congressional District,,,,,,,,,,,N,N,N,N,Collection: Separate Sewers,Wastewater,,Collection: Separate Sewers,Wastewater,,Single Point,Facility/Station Location,32.5767 N,117.1167 W,North American Datum of 1927,Address Matching-House Number, ,Manual,24-FEB-03,N,,1176086,Federal Accepted,N,,,N,
787,9,CA,San Diego,,Valley Center Municipal Water District,Wally Grabbe,"29300 Valley Center Rd.,",P.O. Box 67,Valley Center,CA,92082,7607491600,,,Skyline Ranch Country Club WWTF,06009065001,Public,18070303,San Luis Rey-Escondido,,50th Congressional District,,,,18218 Paradise Mtn. RD,,Valley Center ,CA,92082,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,33.2019 N,116.9675 W,North American Datum of 1983,Address Matching-House Number, ,Manual,11-JUN-01,N,,2948926,Federal Accepted,Y,Y,Y,N,
788,9,CA,Kern,,"BAKERSFIELD, CITY OF",Joe Turner,1501 Truxtun Avenue,,Bakersfield,CA,93301,6613263249,6618522125,,Bakersfield WWTP #3,06005010002,Public,18030012,Tulare-Buena Vista Lakes,,23rd Congressional District,,,,8101 Ashe Road,,Bakersfield,CA,93313,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,35.2758 N,119.0742 W,North American Datum of 1983,Address Matching-Other, ,Manual,21-SEP-01,N,,1175531,Federal Accepted,N,Y,Y,N,Bakersfield
789,9,CA,San Joaquin,,"LATHROP, CITY OF",Violet Jakab,"Public Works Department,",16775 Howland Road,Lathrop,CA,95330,2098582860,,,Lathrop WRP-1,06005019002,Public,18040003,San Joaquin Delta,,9th Congressional District,10th Congressional District,,,18800 Christopher,,Galt,CA,95330,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,37.8096 N,121.2745 W,North American Datum of 1927,Address Matching-House Number, ,Manual,15-JUL-02,N,San Francisco Estuary,3478130,Federal Accepted,N,Y,Y,N,
790,9,CA,San Bernardino,,Inland Empire Utilities Agency,Tom Love,P.O. Box 9020,,Chino Hills,CA,91709,9099931730,9095978875,TLOVE@IEUA.ORG,IEUA Carbon Canyon WRF,06008010006,Public,18070203,Santa Ana,,35th Congressional District,39th Congressional District,,,14950 TELEPHONE AVENUE,,CHINO,CA,91710,Inland Empire Utilities Agency,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,34.0133 N,117.3556 W,North American Datum of 1927,Interpolation-Map,UNKNOWN,Manual,11-OCT-12,N,,3486596,Federal Accepted,N,Y,Y,N,
791,9,CA,Calaveras,,Calaveras County Water District,Steve Collins,"423 East St. Charles Street,",P.O. Box 846,San Andreas,CA,95249,2097543543,,,Forest Meadows STP,06005082021,Public,18040010,Upper Stanislaus,,4th Congressional District,,,,1200-1204 Utica Powerhouse Rd,,Murphys,CA,95247,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,38.1499 N,120.4419 W,World Geodetic System of 1984,Zipcode-Centroid, ,Manual,24-JUL-03,N,,3489196,Federal Accepted,Y,Y,Y,N,
792,9,CA,Sonoma,,TOWN OF WINDSOR,J. Matthew Mullan,Town of Windsor,"9291 Windsor Road, P.O. Box 100",Windsor,CA,95492,7078385330,7078387349,,WINDSOR WWTF,06001036001,Public,18010110,Russian,,2nd Congressional District,5th Congressional District,CA0023345,Individual Permit,8400 WINDSOR ROAD,,WINDSOR,CA,95492,,,N,N,N,N,"Collection: Separate Sewers, Recycled Water Distribution, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Recycled Water Distribution, Treatment Plant",Wastewater,,Single Point,Facility/Station Location,38.5408 N,122.8168 W,North American Datum of 1983,Address Matching-House Number,,NPDES Permit,,N,San Francisco Estuary,1175202,Federal Accepted,N,Y,Y,N,
793,9,CA,Sacramento,,Sacramento Area Sewer District,,,,,CA,,,,,Sacramento Area Collection System,06005000002,Public,18020005,Sacramento Headwaters,,6th Congressional District,,,,,,,,,Sacramento Area Sewer District,,N,N,N,N,Collection: Separate Sewers,Wastewater,,Collection: Separate Sewers,Wastewater,,Single Point,Center/Centroid,38.5806 N,121.4978 W,North American Datum of 1983,Interpolation-Map,100000,WLV,06-JAN-09,N,,3514618,Federal Accepted,N,,,N,
794,9,CA,Alameda,,"ALAMEDA, CITY OF",Nicole Narver,"City of Alameda, Public Works Department","950 West Mall Square, Room 110",Alameda,CA,94501,(510) 749-5898,,,Alameda Collection System,06002175001,Public,18050004,San Francisco Bay,,15th Congressional District,11th Congressional District,,,,,,,,,,N,N,N,N,Collection: Separate Sewers,Wastewater,,Collection: Separate Sewers,Wastewater,,Single Point,Facility/Station Location,37.7864 N,122.3028 W,World Geodetic System of 1984,Address Matching-Street Centerline, ,Manual,24-AUG-01,N,San Francisco Estuary,3224310,Federal Accepted,N,,,N,
795,9,CA,San Diego,,Borrego Water District,Russ Fogarty,P.O. Box 1870,,Borrego Springs,CA,92004-1870,7607675806,7607675994,,Borrego Springs WWRF,06009069001,Public,18100204,Salton Sea,,50th Congressional District,,,,2990 Borrego Valley Rd,,Borrego Springs,CA,92004,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,33.1992 N,116.2989 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,27-SEP-01,N,,3368012,Federal Accepted,Y,Y,Y,N,
796,9,CA,Sonoma,,SEA RANCH SANITATION ZONE,Kiergan Pegg,Penngrove Sanitation Zone,2150 W. College Ave.,Santa Rosa,CA,95401,7075211844,,,Sea Ranch WWTF,06001092001,Public,18010109,Gualala-Salmon,,2nd Congressional District,,,,2150 W. College,,Santa Rosa,CA,95401,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,38.7239 N,123.4714 W,World Geodetic System of 1984,Zipcode-Centroid, ,Manual,20-APR-01,N,San Francisco Estuary,2875821,Federal Accepted,Y,Y,Y,N,
797,9,CA,Tehama,,Tehama County Public Works,Bill Goodwin,9380 San Benito Avenue,,Gerber,CA,96035,5303851462,5303851189,BGOODWIN@TCO.NET,Antelope Area Collection System,06005414001,Public,18020153,Cottonwood Creek,,1st Congressional District,,,,,,,,,,,N,N,N,N,Onsite Wastewater Treatment System,Decentralized Wastewater Treatment,,Collection: Separate Sewers,Wastewater,,,,,,,,,,,N,,2828780,Federal Accepted,Y,,,N,"Alford Place, Avery Place, Banfield Place, Bayles Place, Beegum, Bend, Black Forest, Blunt, Bollinger Place, Brown Place, Buena Vista, Campbellville, Childs Meadows, Cold Fork, Copeland, Copple Place, Corning, Dairyville, Dales, Dantuma Place, Dawson Place, Deer Creek, El Camino, Facht Place, Favinger Place, Finley Place, Flournoy, Fowler Place, Gerber, Gilliam Place, Griffin Place, Hammer Place, Haven Place, Henleyville, Hercraff Place, Hooker, Houghton Place, Kiska, Las Flores, Los Molinos, Lowrey, Lyman Springs, Lyonsville, Manton, Marian Place, Mary Ellen Place, McCartney Place, McClure Place, McKenzie Place, Meyers Place, Mill Creek, Mineral, Mitchell Place, Montgomery Place, Morgan Springs, Pape Place, Paskenta, Payne Place, Paynes Creek, Peligreen Place, Pellow Place, Pete Hoff Place, Peterson Place, Pettyjohn Place, Polk Springs, Proberta, Rancho Tehama Reserve, Rawson, Red Bank, Red Bluff, Richfield, Roberts Place, Rosewood, Saint Bernard, Saunders Place, Savercool Place, Shackleford Place, Skinner Mill Place, Squaw Hill, Steuben Place, Sunnyside, Swain Place, Tehama, Thompson Place, Unincorporated areas, Vina, Wade Place, Watson, Wells Place, Whitlock Place, Wilder Place, Yellowjacket"
798,9,CA,Stanislaus,,MODESTO CITY,Dean Phillips,"1010 Tenth Street, Suite 4600",,Modesto,CA,95353,(209) 577-5260,,dphillips@modestogov.com,Modesto WWTF,06005065001,Public,18040002,Middle San Joaquin-Lower Merced- Lower Stanislaus,,10th Congressional District,,CA0079103,Individual Permit,1221 SUTTER AVENUE,,MODESTO,CA,95351,Modesto Wastewater System,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Facility/Station Location,37.6137 N,121.0118 W,North American Datum of 1983,Address Matching-House Number,,NPDES Permit,,N,,1175586,Federal Accepted,N,Y,Y,N,
799,9,CA,Stanislaus,,"Ceres, City of",Tim Kerr,2720 Second Street,,Ceres,CA,95307,2095385755,2095385650,,CERES WWTP,06005107001,Public,18040002,Middle San Joaquin-Lower Merced- Lower Stanislaus,,10th Congressional District,,,,125 N Pasadena Ave,,Waterford,CA,95386,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,37.6389 N,120.7714 W,North American Datum of 1983,Address Matching-Other, ,Manual,21-SEP-01,N,,1175639,Federal Accepted,N,Y,Y,N,
800,9,CA,Stanislaus,,"PATTERSON, CITY OF",Joel D. Cockrell,P.O. Box 667,,Patterson,CA,95363,2098922041,,,PATTERSON WWTF,06005126001,Public,18040002,Middle San Joaquin-Lower Merced- Lower Stanislaus,,10th Congressional District,,,,Between Walnut Ave. and Las Palmas Ave,,Patterson,CA,95363,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,37.4983 N,121.0953 W,World Geodetic System of 1984,Address Matching-House Number, ,Manual,18-JUL-01,N,,1175657,Federal Accepted,N,Y,Y,N,
801,9,CA,Tulare,,"DINUBA, CITY OF","Ben Munoz, Jr.",405 East El Monte Way,,Dinuba,CA,93618,5595915925,,,DINUBA WWTF,06005177001,Public,18030012,Tulare-Buena Vista Lakes,,22nd Congressional District,,,,6675 Ave 412,,Dinuba,CA,93618,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,36.5386 N,119.3961 W,North American Datum of 1983,Address Matching-Other, ,Manual,21-SEP-01,N,,1175687,Federal Accepted,N,Y,Y,N,Unincorporated areas
802,9,CA,Tehama,,"CORNING, CITY OF",Tom Russ,794 Third Street,,Corning,CA,96021,5308247029,5308242489,,Corning WWTP,06005245002,Public,18010207,Shasta,,1st Congressional District,,CA0004995,Individual Permit,25010 GARDINER FERRY RD,,CORNING,CA,96021,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Facility/Station Location,39.9139 N,122.1027 W,North American Datum of 1983,Address Matching-House Number,,NPDES Permit,,N,,1175731,Federal Accepted,Y,Y,Y,N,
803,9,CA,Glenn,,HAMILTON CITY COMM SERV D,Ralph Vidauri,P.O. Box 116,,Hamilton City,CA,95951-0116,5308263208,,,HAMILTON CITY WWTF,06005299001,Public,18040001,Middle San Joaquin-Lower Chowchilal,,3rd Congressional District,,,,Woodward Ave,,Hamilton,CA,95951,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,37.2013 N,120.9621 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,01-OCT-01,N,,1175755,Federal Accepted,Y,Y,Y,N,Unincorporated areas
804,9,CA,Kings,,"LEMOORE, CITY OF",Richard Pereira,119 Fox Street,,Lemoore,CA,93245,5599246735,,,LEMOORE STP,06005310001,Public,18030012,Tulare-Buena Vista Lakes,,21st Congressional District,,,,1145 Vine Street,,"Lemoore,",CA,93245,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,36.2969 N,119.79 W,North American Datum of 1983,Address Matching-Other, ,Manual,21-SEP-01,N,,1175761,Federal Accepted,N,Y,Y,N,Unincorporated areas
805,9,CA,Mono,,JUNE LAKE PUD,Larry Hughes,2380 Highway 158,,June Lake,CA,93529,7606487778,,,JUNE LAKE WWTF,06006011001,Public,18090101,Mono Lake,,8th Congressional District,,,,Bald Mountain Road,,June Lake	,CA,93529,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,37.8133 N,118.9972 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,27-SEP-01,N,,1175864,Federal Accepted,Y,Y,Y,N,Unincorporated areas
806,9,CA,Inyo,,Big Pine Paiute Tribe of the Owens Valley,Cheryl Andreas,P.O. Box 700,,Big Pine,CA,93513,7609382003,,,BIG PINE WWTF,06006026001,Public,18090201,Eureka-Saline Valleys,,8th Congressional District,,,,841 S. Main St.,,Big Pine,CA,92314,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,37.2886 N,117.9286 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,27-SEP-01,Y,,1175882,Federal Accepted,Y,Y,Y,N,Unincorporated areas
807,9,CA,Imperial,,SALTON COMM SVCS DIST,Henry P. Snyder,P.O. Box 5268,,Salton City,CA,92275-5268,6193944446,,,DESERT SHORES WWTF,06007016001,Public,18100204,Salton Sea,,36th Congressional District,,,,COOLEDGE SPRINGS RD/HWY 86 ,,DESERT SHORES,CA,92274,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,33.3829 N,115.706 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,01-OCT-01,N,,1175924,Federal Accepted,Y,Y,Y,N,Unincorporated areas
808,9,CA,Riverside,,LEE LAKE WATER DISTRICT,John Pastore,Lee Lake Water Disrict,22646 Temescal Canyon Road,Corona,CA,92883,9092771414,,,LEE LAKE WD WWTP,06008086001,Public,18070203,Santa Ana,,42nd Congressional District,,CA8000100,Individual Permit,22646 TEMESCAL CANYON ROAD,,CORONA,CA,92883,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Facility/Station Location,33.7899 N,117.4956 W,North American Datum of 1983,Address Matching-House Number,,NPDES Permit,,N,,3380875,Federal Accepted,N,Y,Y,N,
809,9,CA,Plumas,,PLUMAS EUREKA CSD,Ivan Gossage,Plumas Eureka Community Services Distr,200 Lundy Lane,Blairsden,CA,96103,5308361953,,,Plumas Eureka WWTP,06005296001,Public,18020123,Middle Fork Feather,,1st Congressional District,,,,200 Lundy Lane,,Blairsden,CA,96103,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Recycled Water Distribution, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Recycled Water Distribution, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Facility/Station Location,39.7931 N,120.6464 W,North American Datum of 1983,Address Matching-House Number, ,Manual,05-OCT-01,N,,3408470,Federal Accepted,Y,Y,Y,N,Unincorporated areas
810,9,CA,Orange,,EL TORO WATER DISTRICT,Bob Hill,24251 Los Alisos Blvd.,,Lake Forest,CA,92630,9498377050,9498377092,,El Toro Water District WWTF,06008100001,Public,18070204,Newport Bay,,49th Congressional District,48th Congressional District,CA0107611,Individual Permit,34156 DEL OBISPO STREET,"30290 RANCHO VIEJO ROAD, SAN JUAN CAPISTRANO",DANA POINT,CA,92629,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Release Point,33.4631 N,117.6839 W,North American Datum of 1983,GPS Carrier Phase Static Relative Position,,NPDES Permit,,N,,1176031,Federal Accepted,N,Y,Y,N,
811,9,CA,San Diego,,RANCHO DEL CAMPO CSD,Dwight G. Smith,"5555 Overland Avenue, MS 0384",,San Diego,CA,92123,6198744115,,,RANCHO DEL CAMPO WWTF,06009058001,Public,18070304,San Diego,,52nd Congressional District,53rd Congressional District,,,5555 Overland Ave MS 0384,,San Diego,CA,92123,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,32.8356 N,117.13 W,North American Datum of 1983,Address Matching-Other, ,Manual,21-SEP-01,N,,1176089,Federal Accepted,Y,Y,Y,N,
812,9,CA,Merced,,CELESTE COUNTY WATER DIST,,,,,CA,,,,,Celeste Collection System,06005156001,Public,18030012,Tulare-Buena Vista Lakes,,23rd Congressional District,,,,,,,,,,,N,N,N,N,Collection: Separate Sewers,Wastewater,,Collection: Separate Sewers,Wastewater,,Single Point,Facility/Station Location,35.3843 N,119.0205 W,North American Datum of 1983,Zipcode-Centroid, ,Manual,01-OCT-01,N,,1175674,Federal Accepted,Y,,,N,
813,9,CA,San Diego,,VALLEY CENTER MWD,"Charles C. Dacus, Jr.",P.O. Box 67,,Valley Center,CA,92082,7607491600,7607496478,,Lower Moosa Canyon WRF,06009039001,Public,18070303,San Luis Rey-Escondido,,50th Congressional District,,,,8711 Circle Dr,,Escondido,CA,92026,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,33.2547 N,117.1467 W,North American Datum of 1983,Address Matching-Other, ,Manual,21-SEP-01,N,,1176077,Federal Accepted,Y,Y,Y,N,
814,9,CA,Ventura,,Ventura County Public Works Agency,R. Reddy Pakala,P.O. Box 250,,Moorpark,CA,93020,8055844830,8055297542,REDDY.PAKALA@MAIL.CO.VENTURA.CA.US,Moorpark WWTF,06004014001,Public,18070103,Calleguas,,26th Congressional District,,CA0063274,Individual Permit,9550 LOS ANGELES AVE,,MOORPARK,CA,93021,,,N,N,N,N,"Collection: Separate Sewers, Recycled Water Distribution, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Recycled Water Distribution, Treatment Plant",Wastewater,,Single Point,Facility/Station Location,34.279 N,118.8941 W,North American Datum of 1983,Address Matching-House Number,,NPDES Permit,,N,,1175501,Federal Accepted,N,Y,Y,N,
815,9,CA,Fresno,,"COALINGA, CITY OF",Rene Ramirez,155 West Durian Street,,Coalinga,CA,93210,5599351534,,,COALINGA WWTF,06005284001,Public,18030012,Tulare-Buena Vista Lakes,,21st Congressional District,,,,30444 Jayne Ave,,Coalinga,CA,93210,,,N,N,N,N,"Collection: Separate Sewers, Treatment Plant",Wastewater,,"Collection: Separate Sewers, Treatment Plant",Wastewater,,Single Point,Center/Centroid,36.1367 N,120.3424 W,North American Datum of 1927,Address Matching-House Number, ,Manual,11-JUL-02,N,,1175750,Federal Accepted,N,Y,Y,N,
816,9,CA,Santa Clara,,South County Regional Wastewater Authority,James A. Gasser,South County Region Wastewater Authority,1500 Southside Drive,Gilroy,CA,95020,4088468842,,,GILROY WWTF,06003060001,Public,18060002,Pajaro,,20th Congressional District,19th Congressional District,,,1500 Southside Drive,,Gilroy,CA,95020,,,N,N,N,N,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,"Collection: Separate Sewers, Onsite Wastewater Treatment System, Treatment Plant","Decentralized Wastewater Treatment, Wastewater",,Single Point,Center/Centroid,36.9872 N,121.5375 W,World Geodetic System of 1984,Address Matching-House Number, ,Manual,03-APR-01,N,San Francisco Estuary,1175427,Federal Accepted,N,Y,Y,N,Unincorporated areas
