PARAMETER_CODE,PARAMETER_DESC,POLLUTANT_CODE,STATUS_FLAG,UNIT_GROUP_CODE,PERCENT_REMOVAL_FLAG,PERCENT_EXCEEDENCE_FLAG,SNC_FLAG,CATEGORY
51805,Nalco TRAC107 PLUS,12503,A,59,N,Y,,Toxic Organics
52390,Water usage,12504,A,65,,Y,,Toxic Organics
82603,"Well fluids, free oil",12505,A,42,,Y,,FOG
49162,"Well fluids, pH",12506,A,7,,N,,pH
82604,"Well fluids, volume",12507,A,121,,Y,,Toxic Organics
51050,"Wetland overflow, y/n response",12508,A,148,,N,,Other
22418,"WET, sublethal retest #1",12509,A,55,,N,,Toxic Organics
22419,"WET, sublethal retest #2",12509,A,55,,N,,Toxic Organics
51443,Whole Effluent Toxicity - Retest #3,12509,A,55,,N,,Total Toxics
51444,"Whole Effluent Toxicity, Sub-Lethal Retest #3",12509,A,55,,N,,Total Toxics
36,Wind direction [deg from true N],12510,A,81,,N,,Toxic Organics
35,Wind velocity,12511,A,97,,Y,,Toxic Organics
51053,"Woody vegetation, presence",12512,A,55,,N,,Other
32262,XC Polymer in drilling fluids,12513,A,59,,Y,2,Other
51060,Rhodamine WT dye,12514,A,77,,Y,,Toxic Organics
986,"Yttrium, total recoverable",12515,A,59,,Y,,Metals
51164,"Ziram, organic pesticide",12516,A,59,,Y,2,Toxic Organics
38917,"Ziram, total",12516,A,78,,Y,,Toxic Organics
52200,SOPP,12517,A,59,,Y,2,Dissolved Solids
52210,"SOPP, loading rate",12517,A,109,,Y,2,Dissolved Solids
78169,Sodium-o-PPTH,12518,A,59,,Y,2,Toxic Organics
34631,"3,3'-Dichlorobenzidine",12519,A,59,,Y,2,Toxic Organics
34634,"3,3'-Dichlorobenzidine, dry weight",12519,A,59,,Y,2,Toxic Organics
82213,Dimethylbenzidine,12520,A,59,,Y,2,Toxic Organics
51647,"3,3'-Dimethylbenzidine",12520,A,59,N,Y,2,Toxic Organics
77581,p-Aminobiphenyl,12521,A,59,,Y,2,pH
34731,"Phenylphenol, 4- total",12522,A,59,N,Y,2,Toxic Organics
82202,Rotenone,12523,A,59,,Y,2,Toxic Organics
82214,pH change [range],12524,A,7,,N,,pH
82575,pH exchange [su],12525,A,7,,N,,pH
82581,"pH range excursions, > 60 minutes",12526,A,141,,Y,,pH
70311,"pH, CaCO3 stability",12527,A,7,,N,,pH
82583,"pH, in soil",12528,A,7,,N,,FOG
403,"pH, lab",12529,I,7,,N,,pH
61941,"pH, maximum",12530,A,7,,N,,pH
61942,"pH, minimum",12531,A,7,,N,,pH
82582,"pH range excursions, monthly total accum",12532,A,126,,Y,,pH
51440,"2,4-DDD [O,P-DDD]",12550,A,59,,Y,2,Toxic Organics
51441,"2,4-DDE [O,P-DDE]",12551,A,59,,Y,2,Toxic Organics
51442,Propicanazole,12552,A,59,,Y,2,Toxic Organics
51452,Chiral [Stereoisomer of MP062],12553,A,59,,Y,2,Toxic Organics
51453,MP062 [Steward],12554,A,59,,Y,2,Toxic Organics
51455,Esfenvalerate [Asana],12555,A,59,,Y,2,Toxic Organics
51457,Pirimicarb,12556,A,59,,Y,2,Toxic Organics
51458,Pymetrozine,12557,A,59,,Y,2,Toxic Organics
51459,Pyrifenox,12558,A,59,,Y,2,Toxic Organics
51460,Trichorofon,12559,A,59,,Y,2,Toxic Organics
51463,Cycles Of Concentration,12560,A,161,N,Y,,Dissolved Oxygen
51465,"Acetate, Total",12562,A,59,,Y,2,Toxic Organics
51466,Propionitrile,12563,A,59,,Y,2,Toxic Organics
51467,"2,6-Dimethylphenol",12564,A,59,,Y,2,Toxic Organics
51468,"2,5-Dimethyphenol",12565,A,59,,Y,2,Toxic Organics
51469,"2,3-Dimethylphenol",12566,A,59,,Y,2,Toxic Organics
51470,Propanal,12567,A,59,,Y,2,Toxic Organics
51471,Pentanal,12568,A,59,,Y,2,Toxic Organics
51472,m-Toluadehyde,12569,A,59,,Y,2,Toxic Organics
51473,Hexanal,12570,A,59,,Y,2,Toxic Organics
61580,Bifenthrin,12571,A,59,,Y,2,Toxic Organics
61583,Chlorethoxyfos,12572,A,59,,Y,2,Toxic Organics
61585,Cyfluthrin,12573,A,59,,Y,2,Toxic Organics
61602,Tebupirimfos,12574,A,59,,Y,2,Toxic Organics
61603,Profenofos,12575,A,59,,Y,2,Toxic Organics
61606,Tefluthrin,12576,A,59,,Y,2,Toxic Organics
61607,Temephos,12577,A,59,,Y,2,pH
22421,Tert-Amyl Methyl Ether,12578,A,59,,Y,2,Toxic Organics
39068,"Chlordane - Nonachlor, Cis",12579,A,59,,Y,2,Toxic Organics
39071,"Chlordane - Nonachlor, Trans",12580,A,59,,Y,2,Toxic Organics
46360,p-Chlorotoluene,12581,A,10,,Y,2,Toxic Organics
61227,4-Chlorotoluene,12581,A,59,N,Y,2,Toxic Organics
3788,"Permanganate, Total",12582,A,59,,Y,1,Toxic Organics
51476,"Permanganate, Dissolved",12582,A,59,,Y,1,Dissolved Oxygen
51479,"Chlordene, Gamma",12583,A,59,,Y,2,Toxic Organics
51480,Chloramine-T,12584,A,59,,Y,2,Disinfectants
51481,PVP-Iodine,12585,A,59,,Y,2,Inorganics
51489,"Nitrogen, Total as NO3 + NH3",12586,A,59,,Y,1,Nutrients
51490,Sodium Hypochlorite Bleach,12587,A,59,,Y,1,Dissolved Solids
73570,Ethyl methacrylate,12588,A,59,,Y,2,Toxic Organics
77951,"Chlordene, Alpha",12589,A,59,,Y,2,Toxic Organics
79755,Oxychlordane,12590,A,59,,Y,2,Toxic Organics
80361,Methylmercury,12591,A,59,,Y,2,Toxic Organics
51488,Offensive Conditions,12595,A,148,,N,,Other
51492,Bromate,12596,A,59,,Y,1,Toxic Organics
51494,"Tetryl [2,4,6-Trinitrophenylmethylnitramine]",12597,A,59,N,Y,2,Toxic Organics
77550,Isoeugenol,12598,A,59,N,Y,2,Toxic Organics
51496,Heptachlor + Heptachlor Epoxide,12599,A,59,N,Y,2,Toxic Organics
51113,Trichloronitromethane,12603,A,59,,Y,2,Toxic Organics
77548,Chloropicrin,12603,A,59,N,Y,2,Toxic Organics
51503,Calcium Chloride,12604,A,59,,Y,1,Dissolved Solids
28401,"Cesium-137 [CS-137], Total",12605,A,9,,Y,,Toxic Organics
51507,Cesium 137,12605,A,36,,Y,,Toxic Organics
51607,Cesium 137,12605,A,9,N,Y,,Toxic Organics
75038,"Potassium-40 [K-40], Total",12606,A,9,,Y,,Nutrients
51511,Potassium 40,12606,A,36,,Y,,Nutrients
51509,Lead 212,12607,A,36,,Y,,Metals
26513,Lead-212 [Radioactivity Concentration],12607,A,9,N,Y,,Other
51506,Bismuth 214,12608,A,36,,Y,,Toxic Organics
51513,Thorium 234,12609,A,36,,Y,,Metals
26503,Thorium-234 [Radioactivity Concentration],12609,A,9,N,Y,,Other
51510,Lead 214,12610,A,36,,Y,,Metals
51514,Actinium 228,12611,A,36,,Y,,Metals
51512,Thallium 208,12612,A,36,,Y,,Metals
51516,Niclosamide,12613,A,59,,Y,2,Toxic Organics
46351,Folpet Water Total,12616,A,59,,Y,2,Toxic Organics
51499,Diisopropyl methylphosphonate,12617,A,10,,Y,2,Toxic Organics
51501,N-Nitroso-N-Methylethylamine,12618,A,59,,Y,2,Toxic Organics
51502,Furmecyclox,12619,A,59,,Y,2,Toxic Organics
77168,"1,1-Dichloropropene",12620,A,59,,Y,2,Toxic Organics
77614,S-Trichlorobenzene [Sym-Trichlorobenzene],12621,A,59,,Y,2,Toxic Organics
51521,Perfluorooctanoic Acid,12623,A,59,,Y,2,Toxic Organics
51525,Perfluorooctanesulfonamide,12625,A,59,,Y,2,Toxic Organics
51527,Isodrin,12626,A,59,,Y,2,Toxic Organics
51528,Strobane,12627,A,59,,Y,2,Toxic Organics
51529,Perthane,12628,A,59,,Y,2,Toxic Organics
79746,MCPA 2-ethylhexyl ester,12629,A,78,,Y,2,Toxic Organics
990,"Selenite, Total Recoverable",12630,A,59,N,Y,1,Toxic Organics
51536,"Selenate, Total Recoverable",12631,A,59,N,Y,1,Toxic Organics
21508,"Protactinium 234, Dry Weight",12632,A,36,,Y,2,Metals
51482,Water Elevation,12633,A,105,,Y,,Other
4607,Azithromycin,12634,A,59,N,Y,2,Toxic Organics
4609,Ciprofloxacin,12635,A,59,N,Y,2,Toxic Organics
4611,Ibuprofen,12636,A,59,N,Y,2,Toxic Organics
4616,Ethinyl Estradiol,12637,A,59,N,Y,2,Toxic Organics
4623,Estrone,12640,A,59,N,Y,2,Toxic Organics
51547,Amoxicillin,12641,A,59,N,Y,2,Toxic Organics
51548,Ampicillin,12642,A,59,N,Y,2,Toxic Organics
77333,Diethylene Glycol Monoethyl Ether,12643,A,59,N,Y,2,Toxic Organics
77403,Salicylic Acid,12644,A,59,N,Y,2,pH
533,"Solids, Total Suspended, Net Value",99999,I,59,,Y,1,Non-dissolved Solids
602,"Nitrogen, Dissolved",99999,A,59,,Y,1,Nutrients
966,MICA IN DRILLING FLUIDS,99999,A,59,,Y,,Other
3530,"Radiation,Gross Beta Particle Activity",99999,A,48,,Y,2,Other
4251,"Clamtrol CT-1, Total Water",99999,A,59,,Y,,Toxic Organics
51408,Oxytetracycline Hydrochloride,99999,A,59,,Y,2,Dissolved Solids
51409,Specific Conductance,99999,A,46,,Y,,Dissolved Solids
51415,Volatile Organic Compound [VOC],99999,A,59,,Y,2,Organics
51416,Contact Cooling Water Volume,99999,A,121,N,Y,,Nutrients
51418,Cable Test Tank Drainage Volume,99999,A,121,N,Y,,Dissolved Oxygen
51419,Cable Test Tank Drainage Process Operating Days,99999,A,125,N,Y,,Metals
51420,Number of Extension Lines in Operation,99999,A,128,N,Y,,Dissolved Oxygen
51421,Conductivity Excursions,99999,A,52,,Y,,Dissolved Solids
51422,"1,2-Dichloro-1,1,2-T",99999,A,59,,Y,2,Toxic Organics
51423,Benzo[A] Fluoranthene,99999,A,59,,Y,2,Toxic Organics
51426,"Phosphorus, Total As P",99999,I,59,,Y,1,Nutrients
51429,Percent Overflow Wastewater Discharged,99999,A,16,,Y,,Other
51431,"Phenol, Single Compound Dry Weight",99999,A,59,,Y,,Toxic Organics
51432,"Pentachlorophenol, Dry Weight",99999,A,59,,Y,,Toxic Organics
51434,UV Transmittance,99999,A,105,,Y,,Nutrients
51438,"SAS - 310, Total",99999,A,59,,Y,2,Toxic Organics
52400,BYPASS VALVE [OPEN/CLOSED],99999,A,56,,N,,Dissolved Oxygen
34038,"9,10 DICHLOROSTEARIC ACID",99999,A,59,,Y,2,pH
39031,DIFOLATAN,99999,A,59,,Y,2,Dissolved Oxygen
51102,"2,4-D SALTS AND ESTERS",99999,A,59,,Y,2,Toxic Organics
51105,CAPTAFOL,99999,A,59,,Y,2,Dissolved Oxygen
81871,TRICHLOROGUAIACOL,99999,A,59,,Y,2,Dissolved Oxygen
82563,3-TRIFLUOROMETHYL-4-NPNL [TFM],99999,A,59,,Y,,Toxic Organics
1237,"NEODYMIUM, TOTAL",99999,A,59,,Y,,Dissolved Oxygen
51417,Contact Cooling Water Process Operating Days,99999,A,125,N,Y,,Metals
51425,"Nitrogen, Total As N",99999,I,59,,Y,1,Nutrients
51435,UV Flow Rate,99999,A,1,,Y,,Flow
51439,Sodium Bisulfite,99999,A,59,,Y,1,Dissolved Solids
61944,MARINE SANITATION DEVISE USED,99999,A,148,,N,,Dissolved Oxygen
39521,POLYBROMINATED BIPHENYLS,99999,A,59,,Y,2,pH
51495,Tricaine Methanesulfonate,99999,A,59,N,Y,2,Toxic Organics
51497,Spectrus OX 1200,99999,A,59,N,Y,2,Dissolved Oxygen
51412,"Solids, Total Suspen [lbs/1000 lbs Product]",99999,A,103,,Y,,Non-dissolved Solids
51428,Bypass Volume,99999,A,123,,Y,,Nutrients
51437,N-Hexane,99999,A,59,,Y,2,Toxic Organics
1122,"GALLIUM, TOTAL [AS GA]",99999,A,59,,Y,2,Dissolved Oxygen
51413,BOD 5-Day [lbs/1000 lbs Product],99999,A,103,,Y,,Organics
51427,"Choloroneb, Total",99999,A,59,,Y,,Toxic Organics
51522,Perfluorobutanoic Acid,99999,A,59,,Y,2,Toxic Organics
51523,Perfluorobutanoicsulfonate,99999,A,59,,Y,2,Toxic Organics
51524,Perfluorobutanesulfonamide,99999,A,59,,Y,2,Toxic Organics
51526,Perfluorooctanesulfonate,99999,A,59,,Y,2,Toxic Organics
51532,Fish Waste Weight,99999,A,19,,Y,,Other
51533,Fillet Production,99999,A,19,,Y,,Nutrients
51534,Fillet Operation,99999,A,19,,Y,,Dissolved Oxygen
77356,1-Methyl-4-Isopropylbenzene,99999,A,59,,Y,2,Toxic Organics
85866,Maintenance Waste:  Do you have a BMP?,99999,A,55,N,N,,Dissolved Oxygen
85867,Maintenance Waste:  Are you using a BMP?,99999,A,55,N,N,,Nutrients
85868,Cooling Water Intake Velocity,99999,A,24,,Y,,Nutrients
85869,Cooling Water Baseline Study,99999,A,55,N,N,,Nutrients
85870,Cooling Water Entrainment Monitoring Study,99999,A,55,N,N,,Nutrients
85871,Cooling Water Intake Inspection,99999,A,55,N,N,,Nutrients
51504,UV Light Working,99999,A,148,N,N,,Nutrients
51477,Analytical Chemistry,99999,A,148,N,N,,Nutrients
51519,Endrin Sulfate,99999,A,59,,Y,2,Toxic Organics
51520,Chlorine Residual * Detention Time Product,99999,A,128,,Y,,Disinfectants
4608,Carbamazepine,99999,A,59,N,Y,2,Nutrients
4610,Gemfibrozil,99999,A,59,N,Y,2,Nutrients
4613,Lipitor [Atorvastatin Calcium],99999,A,59,N,Y,2,Metals
4614,Methadone,99999,A,59,N,Y,2,Toxic Organics
4615,Morphine,99999,A,59,N,Y,2,pH
4619,Nonylphenol Polyethoxylates,99999,A,59,N,Y,2,Toxic Organics
4621,Octylphenol Polyethoxylates,99999,A,59,N,Y,2,Toxic Organics
22401,Rotenolone,99999,A,59,N,Y,2,Nutrients
51549,Cefadroxil,99999,A,59,N,Y,2,Nutrients
51550,Cefdinir,99999,A,59,N,Y,2,Nutrients
51551,Cefprozil,99999,A,59,N,Y,2,Nutrients
51552,Cephalexin,99999,A,59,N,Y,2,pH
51553,Dicloxacillin,99999,A,59,N,Y,2,Toxic Organics
51563,Kappa Factor,99999,A,15,N,Y,,Nutrients
51578,"Stream Flow, Start of Discharge",99999,A,65,N,Y,,Flow
51600,"pH Range Excursion, Maximum Duration",99999,A,126,N,Y,,pH
85872,Compliance With Part I.B.10.A.?,99999,A,55,N,N,,Nutrients
51583,Free cationic polymer,99999,A,59,N,Y,,pH
51579,"Stream Flow, End of Discharge",99999,A,65,N,Y,,Flow
85873,BMP Certification Submittal?,99999,A,55,N,N,,pH
51622,Limiting Nutrient [Nitrogen or Phosphorus],99999,A,152,N,N,,Nutrients
51621,Sodium Bromide/Sodium Hypochlorite Ratio,99999,A,15,N,Y,,Dissolved Solids
51608,Liner Leakage Rate,99999,A,25,N,Y,,Nutrients
51664,Number of pumps in operation,99999,A,128,N,Y,,Nutrients
51669,Utilization rate,99999,A,90,N,Y,,Nutrients
51703,Head Loss,99999,A,105,N,Y,,Nutrients
51704,Sewer Backups,99999,A,140,N,Y,,Nutrients
51719,Nitrated Esters [NE],99999,A,59,N,Y,2,Nutrients
51763,APELs Requested?,99999,A,55,N,N,,Nutrients
51816,"RCRA/CERCLA substances, 40 CFR 264 App IX",99999,A,59,N,Y,,Toxic Organics
51554,Baitfish,200000121,A,59,N,Y,,Other
51566,tert-Butylphenol,200000141,A,59,N,Y,2,Toxic Organics
51567,3-methylphenol and 4-methylphenol Combination,200000142,A,59,N,Y,2,Toxic Organics
51569,"[1,1,3,3-Tetramethylbutyl]phenol",200000143,A,59,N,Y,2,Toxic Organics
51535,Haloacetic acids [HAA5],200000181,A,59,N,Y,2,Toxic Organics
51572,n-Propyl Bromide,200000221,A,59,N,Y,1,Toxic Organics
51580,Rate of Discharge,200000282,A,20,N,Y,,Dissolved Oxygen
51589,Carfentrazone,200000302,A,59,N,Y,2,Toxic Organics
51588,Fluridone,200000303,A,59,N,Y,2,Dissolved Oxygen
51587,Penoxsulam,200000304,A,59,N,Y,2,Toxic Organics
51586,Triclopyr,200000305,A,59,N,Y,2,Toxic Organics
51585,Imazapyr,200000306,A,59,N,Y,2,Toxic Organics
29865,Americium-241,200000307,A,9,N,Y,,Toxic Organics
22014,Plutonium-239,200000308,A,9,N,Y,,Toxic Organics
51594,"Fuel oil, no. 5",200000345,A,59,N,Y,1,FOG
22012,Plutonium-238,200000361,A,9,N,Y,,Toxic Organics
50,Evaporation Total,200000421,A,95,N,N,,Toxic Organics
197,"Evaporation, Accumulated",200000421,A,105,N,Y,,Toxic Organics
82721,Dibromoacetic acid [DBAA],200000461,A,59,N,Y,2,Toxic Organics
51605,Dichloroacetic acid [DCAA],200000462,A,59,N,Y,2,Toxic Organics
51606,Monobromoacetic acid [MBAA],200000463,A,59,N,Y,2,Toxic Organics
51602,"1,2,3-Benzotriazole",200000501,A,59,N,Y,2,Toxic Organics
51612,Dipropylene Glycol,200000502,A,59,N,Y,2,Toxic Organics
51609,GB Agent,200000503,A,59,N,Y,2,Toxic Organics
51616,Transparency,200000541,A,105,N,Y,,Toxic Organics
51620,Calcium Dimethyldithiocarbamate,200000561,A,59,N,Y,2,Toxic Organics
3792,Sodium dodecylbenzene sulfonate,200000581,A,59,N,Y,2,Toxic Organics
51769,"3,3'-Dimethoxybenzidine",200000582,A,59,N,Y,2,Toxic Organics
77286,3-Chloroaniline,200000583,A,59,N,Y,2,Toxic Organics
78004,Diphenamid,200000584,A,59,N,Y,2,pH
51648,m-Toluidine,200000585,A,59,N,Y,2,Toxic Organics
51649,1-Chloro-2-nitrobenzene,200000586,A,59,N,Y,1,Toxic Organics
51651,Glyoxal,200000621,A,59,N,Y,2,Toxic Organics
77263,Guaiacol [2-methoxyphenol],200000641,A,59,N,Y,2,Toxic Organics
51653,Polyacrylamide,200000681,A,59,N,Y,2,Toxic Organics
45622,"1,3-Dinitrobenzene",200000701,A,59,N,Y,2,Toxic Organics
76987,"4-Amino-2,6-dinitrotoluene",200000702,A,59,N,Y,2,Toxic Organics
78901,"2-Amino-4,6-dinitrotoluene",200000703,A,59,N,Y,2,Toxic Organics
77394,2-Nitrotoluene,200000704,A,59,N,Y,2,Toxic Organics
46341,3-Nitrotoluene,200000705,A,59,N,Y,2,Toxic Organics
51654,5-Chloro-2-methyl-4-isothiazolin-3-one,200000721,A,59,N,Y,2,Toxic Organics
51655,2-methyl-4-isothiazolin-3-one,200000722,A,59,N,Y,2,Toxic Organics
51656,Phosphonocarboxylic Acid Salt,200000723,A,59,N,Y,2,pH
51657,Phosno-Butanetricarboxylic Acid Salt,200000724,A,59,N,Y,2,Toxic Organics
51623,Perfluoropentanoic acid,200000741,A,59,N,Y,2,pH
51624,Perfluorohexanoic acid,200000742,A,59,N,Y,2,Toxic Organics
51625,Perfluoroheptanoic acid,200000743,A,59,N,Y,2,Toxic Organics
51626,Perfluorononanoic acid,200000744,A,59,N,Y,2,Toxic Organics
51628,Perfluoroundecanoic acid,200000745,A,59,N,Y,2,Toxic Organics
51627,Perfluorodecanoic acid,200000746,A,59,N,Y,2,Toxic Organics
51629,Perfluorododecanoic acid,200000747,A,59,N,Y,2,Toxic Organics
51630,Perfluorotridecanoic acid,200000748,A,59,N,Y,2,Toxic Organics
51631,Perfluorotetradecanoic acid,200000749,A,59,N,Y,2,Toxic Organics
51632,Perfluorobutane Sulfonate,200000750,A,59,N,Y,2,Toxic Organics
51633,Perfluorohexane Sulfonate,200000751,A,59,N,Y,2,Toxic Organics
51634,Perfluoroheptane Sulfonate,200000752,A,59,N,Y,2,Toxic Organics
51635,Perfluorodecane Sulfonate,200000753,A,59,N,Y,2,Toxic Organics
51636,8:2 Fluorotelomer Alcohol,200000754,A,59,N,Y,2,Toxic Organics
51637,10:2 Fluorotelomer Alcohol,200000755,A,59,N,Y,2,Toxic Organics
51638,8:2 Fluorotelomer Acrylate,200000756,A,59,N,Y,2,Toxic Organics
51639,10:2 Fluorotelomer Acrylate,200000757,A,59,N,Y,2,Toxic Organics
51642,N-methylperfluorooctane Sulfonamidoethanol,200000759,A,59,N,Y,2,Toxic Organics
51643,2-[N-ethylperfluorooctanesulfonamido] acetic acid,200000761,A,59,N,Y,2,Toxic Organics
51644,2-[N-methylperfluorooctanesulfonamido] acetic acid,200000762,A,59,N,Y,2,Toxic Organics
51659,Dimethyldithiocarbamate,200000781,A,59,N,Y,2,Toxic Organics
51660,"Surfactants, anionic ",200000782,A,59,N,Y,1,Toxic Organics
51430,"Surfactants, nonionic",200000783,A,59,N,Y,1,Toxic Organics
51661,Ethyl acrylate,200000801,A,59,N,Y,2,Toxic Organics
51668,"Flash point, deg F [40 CFR 403/261.21]",200000823,A,8,N,Y,,Toxic Organics
51672,Chlorhexidine diacetate,200000861,A,59,N,Y,2,Toxic Organics
51673,Coconut Diethanolamide,200000862,A,59,N,Y,2,Dissolved Oxygen
51680,C9-C10 Aromatics,200000881,A,59,N,Y,2,Toxic Organics
51681,C11-C22 Aromatics,200000881,A,59,N,Y,2,Toxic Organics
51679,C19-C36 Aliphatics,200000882,A,59,N,Y,2,Toxic Organics
51676,C5-C8 Aliphatics,200000882,A,59,N,Y,2,Toxic Organics
51677,C9-C12 Aliphatics,200000882,A,59,N,Y,2,Toxic Organics
51678,C9-C18 Aliphatics,200000882,A,59,N,Y,2,Toxic Organics
51682,.lambda.-Cyhalothrin,200000901,A,10,N,Y,,Toxic Organics
3781,Cypermethrin,200000902,A,10,N,Y,2,Toxic Organics
51683,Total Petroleum Hydrocarbons - Diesel and Waste Oil,200000903,A,59,N,Y,1,Toxic Organics
51641,N-ethylperfluorooctane Sulfonamidoethanol,200000921,A,59,N,Y,2,Toxic Organics
51686,Imidacloprid [Neonicotinoid],200000941,A,59,N,Y,2,Toxic Organics
51690,Thorium-230 + Thorium-232,200000961,A,9,N,Y,,Metals
77014,Isopropylamine,200000981,A,59,N,Y,2,Toxic Organics
51674,Peracetic Acid,200001001,A,59,N,Y,2,Toxic Organics
51696,Ethoxylated alkyl quaternary ammonium compound [generic],200001022,A,59,N,Y,2,Toxic Organics
51697,Dimethyl Benzyl Ammonium Chloride,200001023,A,59,N,Y,2,Toxic Organics
51702,Florfenicol,200001041,A,59,N,Y,2,Toxic Organics
51700,Methyl Isobutyl Carbinol,200001061,A,59,N,Y,2,Toxic Organics
51701,Potassium Amyl Xanthate [PAX],200001062,A,59,N,Y,2,Nutrients
61225,3-Methylcholanthrene,200001081,A,59,N,Y,2,Toxic Organics
73542,"Dibenz[a,j]acridine",200001082,A,59,N,Y,2,Toxic Organics
73546,Benzo[rst]pentaphene,200001083,A,59,N,Y,2,Toxic Organics
77801,Perylene,200001084,A,59,N,Y,2,Toxic Organics
51707,"Oil based fluids, non-aqueous based drilling fluids and cuttings",200001101,A,148,N,N,,Other
51706,Corrosion Inhibitor,200001121,A,59,N,Y,,Toxic Organics
77043,1-Chloropropane,200001141,A,59,N,Y,2,Toxic Organics
51708,Penicillin G Potassium,200001161,A,59,N,Y,2,Nutrients
51715,C3 Dimer Acid/Salt,200001181,A,59,N,Y,,pH
51718,"2-Ethyl-9,10-Anthraquinone",200001201,A,59,N,Y,2,Toxic Organics
51721,Sodium Tolytriazole,200001202,A,59,N,Y,2,Toxic Organics
45604,"Biomass, fish",200001221,A,59,,Y,,Other
51724,Fish feed used efficiency,200001241,A,90,N,Y,,Other
51726,Critical Dilution,200001261,A,16,N,N,,Dissolved Oxygen
51727,Screen Efficiency,200001323,A,16,N,Y,,Toxic Organics
51728,Screen Area Blockage,200001324,A,164,N,Y,,Toxic Organics
51729,Intake Velocity Excusions,200001325,A,125,N,Y,,Toxic Organics
51730,Fish/Shellfish Impinged,200001326,A,128,N,Y,,Other
51731,Poly[hexamethylenebiguanide] hydrochloride,200001341,A,59,N,Y,2,Toxic Organics
51736,"Dibenz[a,h]acridine",200001361,A,59,N,Y,2,Toxic Organics
51737,"Dibenzo[a,e]pyrene",200001362,A,59,N,Y,2,Toxic Organics
51738,"Dibenzo[a,h]pyrene",200001363,A,59,N,Y,2,Toxic Organics
51744,Dilantin [Phenytoin],200001381,A,59,N,Y,2,Metals
51745,Iopromide,200001382,A,59,N,Y,2,Toxic Organics
51746,Nonylphenol diethoxylate,200001383,A,59,N,Y,2,Toxic Organics
51747,Meprobamate,200001401,A,59,N,Y,2,Toxic Organics
51749,Iohexol,200001402,A,59,N,Y,2,Toxic Organics
51750,Nonylphenol monoethoxylate,200001403,A,59,N,Y,2,Toxic Organics
51751,Octylphenol diethoxylate,200001404,A,59,N,Y,2,Toxic Organics
51752,Octylphenol monoethoxylate,200001405,A,59,N,Y,2,Toxic Organics
51753,Sulfamethoxazole,200001406,A,59,N,Y,2,Toxic Organics
51754,Tris[2-chloroethyl] phosphate [TCEP],200001407,A,59,N,Y,2,Toxic Organics
51748,Trimethoprim,200001408,A,59,N,Y,2,Toxic Organics
51755,Dixylylethane [DEX],200001421,A,59,N,Y,2,Dissolved Oxygen
51756,"2,4-Dinitroanisole",200001441,A,59,N,Y,2,Toxic Organics
51757,"Tetrahydroxymethylphosphonium chloride, THPC",200001481,A,59,N,Y,2,Toxic Organics
77736,"1,2,3,4-Tetrachlorobenzene",200001501,A,59,N,Y,2,Toxic Organics
46356,Biotic Index,200001521,A,39,N,N,,Toxic Organics
51758,Fipronil,200001541,A,59,N,Y,2,Toxic Organics
